Timestamp,SystemTPS,LeaderId
1777321227983,29812.00,1
1777321228025,29854.00,1
1777321228065,29814.00,1
1777321228105,29799.00,1
1777321228143,29799.00,1
1777321228184,29764.00,1
1777321228221,29767.00,1
1777321228256,29876.00,1
1777321228295,29876.00,1
1777321228333,29850.00,1
1777321228373,29756.00,1
1777321228416,29916.00,1
1777321228454,29830.00,1
1777321228494,29830.00,1
1777321228534,29950.00,1
1777321228574,29845.00,1
1777321228616,29820.00,1
1777321228656,29854.00,1
1777321228699,29770.00,1
1777321228744,29787.00,1
1777321228789,29724.00,1
1777321228829,29815.00,1
1777321228869,29884.00,1
1777321228911,29849.00,1
1777321228952,29979.00,1
1777321228993,29929.00,1
1777321229033,29874.00,1
1777321229075,29920.00,1
1777321229122,29775.00,1
1777321229165,29960.00,1
1777321229209,29855.00,1
1777321229256,29960.00,1
1777321229300,29734.00,1
1777321229341,29814.00,1
1777321229383,29744.00,1
1777321229424,29799.00,1
1777321229465,29814.00,1
1777321229510,29825.00,1
1777321229555,29935.00,1
1777321229598,29890.00,1
1777321229642,29880.00,1
1777321229688,29865.00,1
1777321229730,29817.00,1
1777321229774,29872.00,1
1777321229821,29762.00,1
1777321229864,29872.00,1
1777321229907,29817.00,1
1777321229950,29826.00,1
1777321229994,29718.00,1
1777321230038,29759.00,1
1777321230084,29744.00,1
1777321230128,29817.00,1
1777321230175,29707.00,1
1777321230223,29952.00,1
1777321230267,29992.00,1
1777321230314,30087.00,1
1777321230364,30078.00,1
1777321230409,29983.00,1
1777321230454,30078.00,1
1777321230498,30023.00,1
1777321230544,30023.00,1
1777321230599,30103.00,1
1777321230647,30198.00,1
1777321230691,30158.00,1
1777321230737,30103.00,1
1777321230786,30090.00,1
1777321230833,30145.00,1
1777321230882,30295.00,1
1777321230928,30145.00,1
1777321230972,30053.00,1
1777321231018,29998.00,1
1777321231063,30053.00,1
1777321231107,29998.00,1
1777321231152,30053.00,1
1777321231202,30030.00,1
1777321231248,30030.00,1
1777321231293,30140.00,1
1777321231337,30070.00,1
1777321231381,30085.00,1
1777321231440,30057.00,1
1777321231487,30002.00,1
1777321231531,30167.00,1
1777321231577,30092.00,1
1777321231618,30245.00,1
1777321231663,30244.00,1
1777321231708,30229.00,1
1777321231752,30302.00,1
1777321231794,30249.00,1
1777321231834,30149.00,1
1777321231880,30144.00,1
1777321231923,30164.00,1
1777321231970,30089.00,1
1777321232013,30243.00,1
1777321232074,30051.00,1
1777321232121,29976.00,1
1777321232167,30245.00,1
1777321232211,30111.00,1
1777321232251,30254.00,1
1777321232298,30230.00,1
1777321232341,30404.00,1
1777321232384,30340.00,1
1777321232430,30230.00,1
1777321232471,30199.00,1
1777321232514,30144.00,1
1777321232557,30169.00,1
1777321232602,30154.00,1
1777321232735,30245.00,1
1777321232760,29818.00,1
1777321232786,30033.00,1
1777321232814,30063.00,1
1777321232863,29790.00,1
1777321232892,29640.00,1
1777321232921,29640.00,1
1777321232950,29731.00,1
1777321232979,29735.00,1
1777321233029,29695.00,1
1777321233059,29770.00,1
1777321233089,29770.00,1
1777321233118,29770.00,1
1777321233148,29800.00,1
1777321233178,29835.00,1
1777321233229,29685.00,1
1777321233260,29810.00,1
1777321233290,29810.00,1
1777321233321,29875.00,1
1777321233351,29875.00,1
1777321233382,29905.00,1
1777321233414,29810.00,1
1777321233445,29875.00,1
1777321233476,29785.00,1
1777321233508,29785.00,1
1777321233541,29815.00,1
1777321233572,29760.00,1
1777321233626,29690.00,1
1777321233658,29720.00,1
1777321233690,29864.00,1
1777321233723,29809.00,1
1777321233756,29825.00,1
1777321233788,29744.00,1
1777321233823,29744.00,1
1777321233855,29744.00,1
1777321233888,29811.00,1
1777321233923,29769.00,1
1777321233957,29799.00,1
1777321233991,29864.00,1
1777321234028,29744.00,1
1777321234064,29744.00,1
1777321234099,29744.00,1
1777321234134,29693.00,1
1777321234168,29723.00,1
1777321234204,29788.00,1
1777321234241,29613.00,1
1777321234276,29733.00,1
1777321234312,29699.00,1
1777321234347,29769.00,1
1777321234383,29784.00,1
1777321234420,29619.00,1
1777321234455,29619.00,1
1777321234492,29689.00,1
1777321234529,29670.00,1
1777321234564,29710.00,1
1777321234601,29653.00,1
1777321234637,29653.00,1
1777321234679,29778.00,1
1777321234716,29765.00,1
1777321234752,29799.00,1
1777321234786,29834.00,1
1777321234821,29858.00,1
1777321234857,29858.00,1
1777321234893,29913.00,1
1777321234932,29812.00,1
1777321234969,29760.00,1
1777321235009,29916.00,1
1777321235047,29956.00,1
1777321235086,29798.00,1
1777321235126,29861.00,1
1777321235164,29800.00,1
1777321235200,29585.00,1
1777321235239,29690.00,1
1777321235274,29816.00,1
1777321235312,29745.00,1
1777321235345,29735.00,1
1777321235382,29789.00,1
1777321235419,29829.00,1
1777321235455,29799.00,1
1777321235492,29854.00,1
1777321235529,29749.00,1
1777321235570,29724.00,1
1777321235608,29894.00,1
1777321235647,29799.00,1
1777321235684,29734.00,1
1777321235722,29764.00,1
1777321235759,29814.00,1
1777321235802,29634.00,1
1777321235845,29739.00,1
1777321235889,29709.00,1
1777321235928,29644.00,1
1777321235972,29732.00,1
1777321236010,29927.00,1
1777321236046,29817.00,1
1777321236084,29922.00,1
1777321236125,29897.00,1
1777321236167,29777.00,1
1777321236210,29886.00,1
1777321236253,29799.00,1
1777321236291,29734.00,1
1777321236331,29803.00,1
1777321236372,29799.00,1
1777321236411,29789.00,1
1777321236450,29785.00,1
1777321236486,29800.00,1
1777321236523,29625.00,1
1777321236566,29670.00,1
1777321236605,29745.00,1
1777321236645,29775.00,1
1777321236683,29790.00,1
1777321236720,29797.00,1
1777321236759,29837.00,1
1777321236801,29806.00,1
1777321236842,29784.00,1
1777321236882,29748.00,1
1777321236920,29749.00,1
1777321236961,29762.00,1
1777321237001,29687.00,1
1777321237041,29802.00,1
1777321237083,29914.00,1
1777321237126,29756.00,1
1777321237173,29695.00,1
1777321237214,29810.00,1
1777321237255,29758.00,1
1777321237299,29942.00,1
1777321237340,29771.00,1
1777321237385,29770.00,1
1777321237427,29785.00,1
1777321237473,29708.00,1
1777321237515,29725.00,1
1777321237554,29725.00,1
1777321237596,29780.00,1
1777321237638,29725.00,1
1777321237679,29903.00,1
1777321237721,30039.00,1
1777321237764,30079.00,1
1777321237808,29944.00,1
1777321237849,29881.00,1
1777321237891,30085.00,1
1777321237935,30129.00,1
1777321237978,30144.00,1
1777321238018,30199.00,1
1777321238062,30129.00,1
1777321238105,30173.00,1
1777321238149,30043.00,1
1777321238191,30104.00,1
1777321238249,30029.00,1
1777321238293,30104.00,1
1777321238337,30085.00,1
1777321238382,30182.00,1
1777321238432,30037.00,1
1777321238478,30017.00,1
1777321238521,30072.00,1
1777321238565,30052.00,1
1777321238609,30135.00,1
1777321238655,30107.00,1
1777321238700,30092.00,1
1777321238743,30177.00,1
1777321238786,30122.00,1
1777321238834,30217.00,1
1777321238882,30177.00,1
1777321238928,30107.00,1
1777321238972,30146.00,1
1777321239014,30052.00,1
1777321239062,30092.00,1
1777321239105,30092.00,1
1777321239148,30092.00,1
1777321239191,30209.00,1
1777321239233,30169.00,1
1777321239277,30114.00,1
1777321239320,30099.00,1
1777321239363,30160.00,1
1777321239407,30135.00,1
1777321239447,30190.00,1
1777321239492,30150.00,1
1777321239535,30175.00,1
1777321239574,30186.00,1
1777321239620,30132.00,1
1777321239661,30203.00,1
1777321239698,30147.00,1
1777321239855,29439.00,1
1777321239883,29424.00,1
1777321239909,29539.00,1
1777321239938,29574.00,1
1777321239987,29560.00,1
1777321240016,29530.00,1
1777321240045,29534.00,1
1777321240074,29620.00,1
